content_id,account_id,content_type,account_role,account_publish_content_cnt_td,account_first_audit_content_cnt_td_pass,account_second_audit_content_cnt_td_pass,account_third_audit_content_cnt_td_pass,account_account_elite_content_cnt_td,account_distribute_content_cnt_td,account_first_audit_pass_cnt_1d,account_second_audit_pass_cnt_1d,account_third_audit_pass_cnt_1d,account_elite_cnt_1d,account_expo_pv_1d,account_click_pv_1d,account_consume_pv_1d,account_consume_time_1d,account_valid_consume_pv_1d,account_valid_consume_time_1d,account_play_vv_1d,account_play_time_1d,account_valid_play_vv_1d,account_valid_play_time_1d,account_complete_play_vv_1d,account_itrt_pv_1d,account_favor_pv_1d,account_comment_pv_1d,account_share_pv_1d,account_collect_pv_1d,account_attention_pv_1d,account_ipv_pv_1d,account_lead_shop_pv_1d,account_cart_cnt_1d,account_cart_item_qty_1d,account_cart_amt_1d,account_pay_cnt_1d,account_pay_item_qty_1d,account_pay_amt_1d,account_zhongcao_pv_1d,account_consume_zhongcao_pv_1d,account_cart_zhongcao_pv_1d,account_ipv_zhongcao_pv_1d,account_pay_order_zhongcao_1d,account_pay_item_qty_zhongcao_1d,account_pay_amt_zhongcao_1d,expo_pv_1d,expo_uv_1d,click_pv_1d,click_uv_1d,consume_pv_1d,consume_time_1d,consume_uv_1d,consume_pv_1d_valid,consume_time_1d_valid,consume_uv_1d_valid,play_vv_1d,play_time_1d,play_uv_1d,play_vv_1d_valid,play_time_1d_valid,play_uv_1d_valid,play_vv_complete_1d,play_uv_complete_1d,itrt_pv_1d,itrt_uv_1d,favor_pv_1d,favor_uv_1d,comment_pv_1d,comment_uv_1d,share_pv_1d,share_uv_1d,collect_pv_1d,collect_uv_1d,attention_pv_1d,attention_uv_1d,ipv_pv_1d,ipv_uv_1d,lead_shop_pv_1d,lead_shop_uv_1d,cart_cnt_1d,cart_item_qty_1d,cart_amt_1d,cart_uv_1d,pay_cnt_1d,pay_item_qty_1d,pay_amt_1d,pay_buyer_cnt_1d,zhongcao_pv_1d,zhongcao_uv_1d,zhongcao_pv_1d_consume,zhongcao_uv_1d_consume,zhongcao_pv_1d_cart,zhongcao_uv_1d_cart,zhongcao_pv_1d_ipv,zhongcao_uv_1d_ipv,pay_order_cnt_1d_zc,pay_item_qty_1d_zc,pay_amt_1d_zc,pay_buyer_cnt_1d_zc,gmt_create,publish_time,content_title,content_tag_level1_name,content_tag_level2_name,content_tag_level3_name,item_id,item_title,reserve_price,cate_id,cate_name,cate_level,cate_level1_id,cate_level2_id,cate_level3_id,cate_level4_id,cate_level5_id,cate_level1_name,cate_level2_name,cate_level3_name,cate_level4_name,cate_level5_name,commodity_id,commodity_name,lead_pay_visitor_ids,visite_time
1.85E+13,1.82E+11,video,Tol,80,0,80,0,0,80,160,80,80,80,6616960,361920,15142400,76075785120,2644240,63041206720,15081760,75729332560,2622160,62757605520,166960,51120,42400,720,3920,8000,29600,376000,376080,15520,17040,22301472,6640,6800,1754449.6,3056240,2789280,40160,376000,66000,68000,43728661.49,5440,5360,80,80,5520,36030160,4720,1520,30219600,1360,5440,35466160,4720,1440,29655600,1360,160,160,0,0,0,0,0,0,0,0,0,0,0,0,480,320,480,320,160,160,34880,160,0,0,0,0,2160,1520,1520,1360,160,160,480,320,160,160,14960,160,2019/7/22 20:41,2019/7/22 20:41,办公室折叠床不是又大又宽就好�?泛生�?泛生�?泛生�?3419640048320,折叠床单人家用简易午休神器办公室成人午睡行军户外小床陪护躺椅,17440,50020627,折叠�?午休�?3,50008164,201681208,50020627,,,住宅家具,休闲家具,折叠�?午休�?,,100058305,�?,20230526,,,,,,,
2.14E+13,87738454104,article,Tol,84,84,84,84,84,0,252,84,84,84,1206156,575316,1660764,69216171108,1078476,69210285228,1658832,69180781236,1075368,69177726996,658224,75180,73584,672,1428,2688,336,95340,95340,336,336,1091832,252,252,223707.12,1145256,1078056,1764,95340,1932,1932,1013695.2,21672,21504,756,588,1008,5324760,588,588,4714080,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/3/8 3:26,2020/3/8 3:26,质量很不错的雨伞�?棒棒�?家居,家居,家居,4.76E+13,,,,,,,,,,,,,,,,,,,20230609,
2.14E+13,87738454104,article,Tol,84,84,84,84,84,0,252,84,84,84,1206156,575316,1660764,69216171108,1078476,69210285228,1658832,69180781236,1075368,69177726996,658224,75180,73584,672,1428,2688,336,95340,95340,336,336,1091832,252,252,223707.12,1145256,1078056,1764,95340,1932,1932,1013695.2,13608,13524,336,336,252,1323840,252,252,1323840,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/3/8 3:26,2020/3/8 3:26,质量很不错的雨伞�?棒棒�?家居,家居,家居,4.76E+13,,,,,,,,,,,,,,,,,,,20230608,
2.84E+12,1956580670,article,Toc,11,11,11,0,0,11,0,0,0,0,3905,242,308,3417260,198,3366440,77,918918,66,894553,55,11,11,0,0,0,22,55,55,0,0,0,0,0,0,187,143,0,55,0,0,0,88,55,11,11,55,450890,44,22,412060,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,0,0,0,0,0,0,0,0,33,22,22,22,0,0,11,11,0,0,0,0,2020/3/28 19:17,2020/3/28 19:17,非常不错，做工很好，声音也非常细腻耐听。音量大了有点震耳朵，可能我屋子太小，摆放不太科学�?,科技,科技,科技,5.73E+12,【广州讯禾】声�?QMS q4 q4p 专业有源监听音箱hifi桌面音箱音响,20680,121703,Hifi音箱,3,50011972,50012142,121703,,,影音电器,Hifi音箱/功放/器材,Hifi音箱,,,100058390,音箱,,20230612
2.84E+12,1956580670,article,Toc,11,11,11,0,0,11,0,0,0,0,3905,242,308,3417260,198,3366440,77,918918,66,894553,55,11,11,0,0,0,22,55,55,0,0,0,0,0,0,187,143,0,55,0,0,0,176,99,33,33,77,604560,55,33,532400,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,33,11,0,0,0,0,0,0,0,0,66,44,33,33,0,0,33,11,0,0,0,0,2020/3/28 19:17,2020/3/28 19:17,非常不错，做工很好，声音也非常细腻耐听。音量大了有点震耳朵，可能我屋子太小，摆放不太科学�?,科技,科技,科技,5.73E+12,【广州讯禾】声�?QMS q4 q4p 专业有源监听音箱hifi桌面音箱音响,20680,121703,Hifi音箱,3,50011972,50012142,121703,,,影音电器,Hifi音箱/功放/器材,Hifi音箱,,,100058390,音箱,,20230611
1.99E+13,30553836929,article,Toc,77,77,77,0,0,0,0,0,0,0,7238,77,924,3628933,385,2938397,308,1828827,154,1828827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/11 18:34,2020/4/11 18:34,款式很好看的戴上很漂亮，是纯银的�?,时尚,时尚,时尚,4.60E+13,,,,,,,,,,,,,,,,,,,20230613
1.99E+13,30553836929,article,Toc,77,77,77,0,0,0,0,0,0,0,12705,308,924,3628933,385,2938397,308,1828827,154,1828827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/11 18:34,2020/4/11 18:34,款式很好看的戴上很漂亮，是纯银的�?,时尚,时尚,时尚,4.60E+13,,,,,,,,,,,,,,,,,,,20230612
1.66E+13,1.83E+11,article,Toc,64,64,0,0,0,64,0,64,0,0,221440,27712,20352,83494400,10688,68204160,0,0,0,0,0,128,128,0,64,0,0,5696,5696,64,64,7552,0,0,0,16384,10688,128,5696,0,0,0,24192,2560,3392,1408,1216,4552960,704,576,3694656,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,384,640,384,0,0,0,0,0,0,0,0,1216,576,576,512,0,0,640,384,0,0,0,0,2020/4/12 16:55,2020/4/12 16:55,"同期买的五条裙子，最便宜也性价比最高的一条，满意
 ",时尚,时尚,时尚,3.82E+13,碎花背心�?023夏洋气学生显瘦小清新甜美短款印水果A字连衣裙�?7552,50010850,连衣�?2,16,50010850,,,,女装/女士精品,连衣�?,,,100060097,连衣�?,20230614,,,,
1.66E+13,1.83E+11,article,Toc,64,64,0,0,0,64,0,64,0,0,221440,27712,20352,83494400,10688,68204160,0,0,0,0,0,128,128,0,64,0,0,5696,5696,64,64,7552,0,0,0,16384,10688,128,5696,0,0,0,27008,3072,2816,1280,1344,4739840,896,640,3748480,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,256,384,256,0,0,0,0,0,0,0,0,1024,704,640,640,0,0,384,256,0,0,0,0,2020/4/12 16:55,2020/4/12 16:55,"同期买的五条裙子，最便宜也性价比最高的一条，满意
 ",时尚,时尚,时尚,3.82E+13,碎花背心�?023夏洋气学生显瘦小清新甜美短款印水果A字连衣裙�?7552,50010850,连衣�?2,16,50010850,,,,女装/女士精品,连衣�?,,,100060097,连衣�?,20230613,,,,
1.12E+13,4092683799,article,Toc,43,43,43,0,0,43,0,0,0,0,157337,23779,8256,100625977,6536,98478514,0,0,0,0,0,43,43,43,0,0,0,860,860,86,86,326800,0,0,0,7439,6536,129,860,0,0,0,559,129,129,86,86,278210,86,43,233490,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,0,0,0,0,0,0,0,0,2020/4/11 15:14,2020/4/11 15:14,放在露台刚刚好，外形也美观，就等鸽子入住 ,宠物,宠物,宠物,2.43E+13,户外大型木鸽舍鸽具养殖笼赛鸽笼信鸽棚鸽房鸽巢箱大号防腐鸽子笼,163400,121370031,宠物�?�?鸽笼,4,29,50008604,121476039,121370031,,宠物/宠物食品及用�?�?�?鸭等禽类食品及用�?鸟用具（新）,宠物�?�?鸽笼,,100060121,笼子,,20230614,,
1.12E+13,4092683799,article,Toc,43,43,43,0,0,43,0,0,0,0,157337,23779,8256,100625977,6536,98478514,0,0,0,0,0,43,43,43,0,0,0,860,860,86,86,326800,0,0,0,7439,6536,129,860,0,0,0,645,129,86,86,43,103630,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/11 15:14,2020/4/11 15:14,放在露台刚刚好，外形也美观，就等鸽子入住 ,宠物,宠物,宠物,2.43E+13,户外大型木鸽舍鸽具养殖笼赛鸽笼信鸽棚鸽房鸽巢箱大号防腐鸽子笼,163400,121370031,宠物�?�?鸽笼,4,29,50008604,121476039,121370031,,宠物/宠物食品及用�?�?�?鸭等禽类食品及用�?鸟用具（新）,宠物�?�?鸽笼,,100060121,笼子,,20230615,,
2.60E+13,4936229800,article,Toc,100,100,0,0,0,100,0,0,0,0,18600,1800,1100,5172000,700,4794000,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,400,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/14 19:23,2020/4/14 19:23,一直觉得这个牌子的鞋子穿起来很舒服😊而且有高度，是矮子的福音啊😄就是大了一点点 ,时尚,时尚,时尚,5.68E+13,,,,,,,,,,,,,,,,,,,20230615
2.60E+13,4936229800,article,Toc,100,100,0,0,0,100,0,0,0,0,18600,1600,1100,5172000,700,4794000,0,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,400,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/14 19:23,2020/4/14 19:23,一直觉得这个牌子的鞋子穿起来很舒服😊而且有高度，是矮子的福音啊😄就是大了一点点 ,时尚,时尚,时尚,5.68E+13,,,,,,,,,,,,,,,,,,,20230614
1.77E+13,1.15E+11,article,Toc,68,68,0,0,0,68,0,0,0,0,15300,1020,204,2717280,136,2617320,0,0,0,0,0,0,0,0,0,0,0,204,204,0,0,0,0,0,0,340,136,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/19 10:22,2020/4/19 10:22,货品质量超级好，做工精致烧水快值得购买 ,家居,家居,家居,3.63E+13,,,,,,,,,,,,,,,,,,,20230615
1.77E+13,1.15E+11,article,Toc,68,68,0,0,0,68,0,0,0,0,15300,1020,204,2717280,136,2617320,0,0,0,0,0,0,0,0,0,0,0,204,204,0,0,0,0,0,0,340,136,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/4/19 10:22,2020/4/19 10:22,货品质量超级好，做工精致烧水快值得购买 ,家居,家居,家居,3.63E+13,,,,,,,,,,,,,,,,,,,20230616
8.86E+12,95296396800,video,Tol,34,34,34,34,0,34,68,68,34,34,9510922,580142,4078164,82310433774,2302752,80886695674,4038010,81740684044,2273308,80376212942,676668,23800,16286,1156,2754,4964,29716,95608,96356,5338,5576,2466948.2,544,1258,115401.44,1295740,1282990,15844,95608,1564,1632,347172.64,3570,3570,170,170,850,25297428,680,476,24798988,340,850,25297428,680,476,24798988,340,68,68,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,34,0,0,0,0,0,0,0,0,510,340,476,340,0,0,34,34,0,0,0,0,2020/4/23 16:38,2020/4/23 16:38,虹吸底滤制作过程，看完我就放弃了,文化创作,文化创作,文化创作,2.00E+13,新款水族鱼缸不打孔改底滤 虹吸免开孔外置过滤器系统套件 vckerr,2210,50023144,过滤设备,4,29,217312,50023141,50023144,,宠物/宠物食品及用�?水族食品及用�?水族设备,过滤设备,,100060659,水族设备,,20230616,,
8.86E+12,95296396800,video,Tol,34,34,34,34,0,34,68,68,34,34,9510922,580142,4078164,82310433774,2302752,80886695674,4038010,81740684044,2273308,80376212942,676668,23800,16286,1156,2754,4964,29716,95608,96356,5338,5576,2466948.2,544,1258,115401.44,1295740,1282990,15844,95608,1564,1632,347172.64,3026,3026,170,170,3094,36237030,2516,1190,33278316,1020,3060,36176850,2516,1190,33278316,1020,170,102,34,34,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,1020,1190,1020,0,0,0,0,0,0,0,0,2020/4/23 16:38,2020/4/23 16:38,虹吸底滤制作过程，看完我就放弃了,文化创作,文化创作,文化创作,2.00E+13,新款水族鱼缸不打孔改底滤 虹吸免开孔外置过滤器系统套件 vckerr,2210,50023144,过滤设备,4,29,217312,50023141,50023144,,宠物/宠物食品及用�?水族食品及用�?水族设备,过滤设备,,100060659,水族设备,,20230617,,
6.84E+12,20896362266,video,Toc,26,0,0,0,0,26,0,0,0,0,66664,1950,20098,132259790,19630,131607372,19838,130600470,19448,130103792,19292,26,26,0,26,0,26,1456,1456,78,78,191490,0,0,0,19578,19448,1300,1456,26,26,98436,16250,14586,26,26,650,2731014,468,390,2332564,286,650,2731014,468,390,2332564,286,234,156,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,52,0,0,0,0,0,0,0,0,442,286,390,286,0,0,52,52,0,0,0,0,2020/5/16 15:33,2020/5/9 22:16,个人感觉体验最好的是刹车，制动力明显，比自己之前的铝圈好很多！然后巡航省力也比较明显。不过想要响花鼓的朋友可能要失望了，这款还是比较静音�?汽车,汽车,汽车,1.36E+13,DT碳刀公路轮组碳纤维车DT240/350破风Sapim CX-ray扁辐条刀�?00,115050,50018950,自行车轮�?3,122684003,122738001,50018950,,,自行�?骑行装备/零配�?自行车零/配件,自行车轮�?,,100060144,轮组,,20230622,,,,
6.84E+12,20896362266,video,Toc,26,0,0,0,0,26,0,0,0,0,66664,1950,20098,132259790,19630,131607372,19838,130600470,19448,130103792,19292,26,26,0,26,0,26,1456,1456,78,78,191490,0,0,0,19578,19448,1300,1456,26,26,98436,16770,15106,52,52,988,4271462,676,572,3643042,390,962,3956342,676,546,3327922,390,390,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,390,572,390,0,0,0,0,0,0,0,0,2020/5/16 15:33,2020/5/9 22:16,个人感觉体验最好的是刹车，制动力明显，比自己之前的铝圈好很多！然后巡航省力也比较明显。不过想要响花鼓的朋友可能要失望了，这款还是比较静音�?汽车,汽车,汽车,1.36E+13,DT碳刀公路轮组碳纤维车DT240/350破风Sapim CX-ray扁辐条刀�?00,115050,50018950,自行车轮�?3,122684003,122738001,50018950,,,自行�?骑行装备/零配�?自行车零/配件,自行车轮�?,,100060144,轮组,,20230621,,,,
1.49E+13,45114924904,article,Toc,56,56,56,0,0,56,0,0,0,0,17248,2464,2128,18393200,1288,17230640,112,539504,56,539504,0,56,56,0,0,0,0,1064,1064,112,112,123760,0,0,0,2352,1288,168,1064,0,0,0,1232,504,224,224,336,963760,168,168,803600,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,112,168,112,0,0,0,0,0,0,0,0,336,168,168,112,0,0,168,112,0,0,0,0,2020/5/21 19:53,2020/5/21 19:53,穿起来很帅，过两天下水试试看保暖效果�?,运动,运动,运动,3.21E+13,RSS ONE 入门�?男女长袖短袖 防寒服胶�?防寒泳衣连体铁人三项,61880,50014137,潜水�?3,50013886,50014127,50014137,,,户外/登山/野营/旅行用品,潜水装备,潜水�?,,100058108,专业运动�?,20230625,,,
1.49E+13,45114924904,article,Toc,56,56,56,0,0,56,0,0,0,0,17248,2464,2128,18393200,1288,17230640,112,539504,56,539504,0,56,56,0,0,0,0,1064,1064,112,112,123760,0,0,0,2352,1288,168,1064,0,0,0,4928,504,840,224,224,871360,168,112,697200,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0,0,0,0,0,0,168,112,112,112,0,0,56,56,0,0,0,0,2020/5/21 19:53,2020/5/21 19:53,穿起来很帅，过两天下水试试看保暖效果�?,运动,运动,运动,3.21E+13,RSS ONE 入门�?男女长袖短袖 防寒服胶�?防寒泳衣连体铁人三项,61880,50014137,潜水�?3,50013886,50014127,50014137,,,户外/登山/野营/旅行用品,潜水装备,潜水�?,,100058108,专业运动�?,20230624,,,
6.68E+12,61094581775,article,Toc,25,25,25,0,0,0,0,0,0,0,14100,1650,875,4747250,425,4233500,25,573925,25,573925,25,0,0,0,0,0,0,575,575,0,0,0,0,0,0,600,425,0,575,0,0,0,25,25,0,0,50,379725,25,50,379725,25,25,178750,25,25,178750,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,2020/6/1 13:52,2020/6/1 13:52,货真价实，金刚里的大王，太好了�?时尚,时尚,时尚,1.53E+13,毕业级爆肉矮桩天然无修南瓜飞碟树王小金刚菩提�?08颗原籽佛�?9950,50444010,菩提,3,50013864,123596001,50444010,,,饰品/流行首饰/时尚饰品�?木作制品,菩提,,,100060308,念珠,,20230628,,,
6.68E+12,61094581775,article,Toc,25,25,25,0,0,0,0,0,0,0,14150,1650,1200,4747250,550,4233500,25,573925,25,573925,25,100,100,0,0,0,0,575,575,0,0,0,0,0,0,625,550,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/1 13:52,2020/6/1 13:52,货真价实，金刚里的大王，太好了�?时尚,时尚,时尚,1.53E+13,毕业级爆肉矮桩天然无修南瓜飞碟树王小金刚菩提�?08颗原籽佛�?9950,50444010,菩提,3,50013864,123596001,50444010,,,饰品/流行首饰/时尚饰品�?木作制品,菩提,,,100060308,念珠,,20230629,,,
9.12E+12,95185755564,article,Toc,34,34,34,0,0,0,0,0,0,0,6324,136,204,1400460,102,1400460,0,0,0,0,0,0,0,0,0,0,0,170,170,34,34,10132,0,0,0,204,102,34,170,0,0,0,3298,3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/13 13:00,2020/6/13 13:00,宝宝的面霜和身体乳！用完之后嫩乎乎的,育儿,育儿,育儿,1.95E+13,法国minois巴黎宝宝新生儿童滋润面霜润肤乳婴儿补水保湿霜100ml,10132,201168003,婴童乳液/面霜,3,50014812,201312202,201168003,,,婴童用品,婴童护肤,婴童乳液/面霜,,,1036687,其他乳液或成膜物,,20230702
9.12E+12,95185755564,article,Toc,34,34,34,0,0,0,0,0,0,0,6324,136,204,1400460,102,1400460,0,0,0,0,0,0,0,0,0,0,0,170,170,34,34,10132,0,0,0,204,102,34,170,0,0,0,3060,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/13 13:00,2020/6/13 13:00,宝宝的面霜和身体乳！用完之后嫩乎乎的,育儿,育儿,育儿,1.95E+13,法国minois巴黎宝宝新生儿童滋润面霜润肤乳婴儿补水保湿霜100ml,10132,201168003,婴童乳液/面霜,3,50014812,201312202,201168003,,,婴童用品,婴童护肤,婴童乳液/面霜,,,1036687,其他乳液或成膜物,,20230701
1.48E+13,14715547550,article,Toc,55,55,55,55,55,0,0,0,0,0,119625,2090,4015,34420430,2310,32187650,165,5149705,165,5071825,55,110,55,55,0,55,0,1265,1265,110,110,15180,55,55,5494.5,3410,2145,1155,1265,55,55,5494.5,42020,41855,385,385,660,11162800,440,495,10915850,440,0,0,0,0,0,0,0,0,55,55,0,0,55,55,0,0,0,0,0,0,220,110,220,110,0,0,0,0,0,0,0,0,715,440,495,440,0,0,220,110,0,0,0,0,2020/6/19 16:49,2020/6/19 16:49,一个开瓶器，成为冰箱上的猪脚！逼真的制作，精致的工艺，推荐给你们！,家居,家居,家居,3.34E+13,网红篮球壁挂式啤酒起子软磁铁冰箱贴开瓶器精酿篮筐接瓶盖瓶启子,7590,50003760,开瓶器,3,122952001,123006001,50003760,,,餐饮�?酒壶/酒杯/酒具,开瓶器,,,100060017,开瓶器,,20230703,
1.48E+13,14715547550,article,Toc,55,55,55,55,55,0,0,0,0,0,119625,2090,4015,34420430,2310,32187650,165,5149705,165,5071825,55,110,55,55,0,55,0,1265,1265,110,110,15180,55,55,5494.5,3410,2145,1155,1265,55,55,5494.5,43835,43780,715,715,770,10050700,715,605,9895050,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,110,0,0,0,0,0,0,0,0,715,605,605,550,0,0,110,110,0,0,0,0,2020/6/19 16:49,2020/6/19 16:49,一个开瓶器，成为冰箱上的猪脚！逼真的制作，精致的工艺，推荐给你们！,家居,家居,家居,3.34E+13,网红篮球壁挂式啤酒起子软磁铁冰箱贴开瓶器精酿篮筐接瓶盖瓶启子,7590,50003760,开瓶器,3,122952001,123006001,50003760,,,餐饮�?酒壶/酒杯/酒具,开瓶器,,,100060017,开瓶器,,20230702,
7.57E+12,6.18E+13,article,Toc,28,28,28,0,0,28,0,0,0,0,32340,5068,4900,38874080,2968,35531160,0,0,0,0,0,56,56,28,0,0,28,840,840,28,28,52920,0,0,0,3836,2912,84,840,0,0,0,10024,1708,1512,924,1512,16019640,1064,1092,15346240,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,196,280,196,28,28,52920,28,0,0,0,0,1372,896,1064,896,28,28,280,196,0,0,0,0,2020/6/29 15:23,2020/6/29 15:23,买了�?公分原色盘，完美无瑕疵！都不舍得把子打在棋盘上～～开心～,玩乐,玩乐,玩乐,1.53E+13,云扁围棋�? 7 8 9公分新榧独木棋盘中式日式标准围棋比赛实木�?52920,50017891,围棋,3,50010728,50017871,50017891,,,运动/瑜伽/健身/球迷用品,麻将/棋牌/益智�?围棋,,,100060389,棋牌,,20230704,,
7.57E+12,6.18E+13,article,Toc,28,28,28,0,0,28,0,0,0,0,32340,5068,4900,38874080,2968,35531160,0,0,0,0,0,56,56,28,0,0,28,840,840,28,28,52920,0,0,0,3836,2912,84,840,0,0,0,5348,756,812,308,1036,8132600,728,700,7516600,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,112,0,0,0,0,0,0,0,0,812,588,700,588,0,0,112,112,0,0,0,0,2020/6/29 15:23,2020/6/29 15:23,买了�?公分原色盘，完美无瑕疵！都不舍得把子打在棋盘上～～开心～,玩乐,玩乐,玩乐,1.53E+13,云扁围棋�? 7 8 9公分新榧独木棋盘中式日式标准围棋比赛实木�?52920,50017891,围棋,3,50010728,50017871,50017891,,,运动/瑜伽/健身/球迷用品,麻将/棋牌/益智�?围棋,,,100060389,棋牌,,20230705,,
2.15E+13,1.83E+11,article,Toc,79,79,79,0,0,79,0,0,0,0,47005,5293,21804,228522273,15247,216656552,237,7555402,237,7555402,79,79,79,79,79,0,79,2607,2607,158,158,1643.2,0,0,0,16590,15089,474,2607,79,79,2528,7426,869,1106,553,1106,14028820,632,790,13718350,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,79,237,79,0,0,0,0,0,0,0,0,1027,553,790,553,0,0,237,79,0,0,0,0,2020/7/20 7:57,2020/7/20 7:57,"自己改变几个阻容元件的数值，总体还行，原�?放放大倍数过高，动态范围缩小，低音电容过大，低音浑浊软�?,科技,科技,科技,462590410938,TDA2030A功放板套�?HiFi高保真双声道发烧音响散件15Wx2电子DIY,1248.2,50006489,功放�?4,50011972,50011866,121705,50006489,,影音电器,影音家电配件,hifi音响配件,功放�?,100058677,功放�?,20230710
21513514857046,182889932602,article,Toc,79,79,79,0,0,79,0,0,0,0,47005,5293,21804,228522273,15247,216656552,237,7555402,237,7555402,79,79,79,79,79,0,79,2607,2607,158,158,1643.2,0,0,0,16590,15089,474,2607,79,79,2528,19118,1422,2054,1106,3081,31560421,1896,2054,30207230,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,395,395,395,0,0,0,0,0,0,0,0,2370,1738,1975,1580,0,0,395,395,0,0,0,0,2020-07-20 07:57:52,2020-07-20 07:57:52,自己改变几个阻容元件的数值，总体还行，原�?放放大倍数过高，动态范围缩小，低音电容过大，低音浑浊软�?",科技,科技,科技,4.63E+11,TDA2030A功放板套�?HiFi高保真双声道发烧音响散件15Wx2电子DIY,1248.2,50006489,功放�?4,50011972,50011866,121705,50006489,,影音电器,影音家电配件,hifi音响配件,功放�?,100058677,功放�?,20230709,,,
